meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,spent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,labels
-299.8278503,54.31999207,-24.92399788,-4.521223068,-16.62978363,-16.42011261,-12.85159874,-16.1582756,-18.80554008,-6.31500864,-11.54099369,-10.31406403,-10.68780327,-5.793398857,-0.677422404,-4.740085602,2.367518425,3.931904554,-3.97708869,1.925225377,female_angry
-223.5738738,35.50161971,-16.19892943,-4.22285066,-12.66726226,-13.90479193,-9.841490515,-13.13716869,-13.7041758,-6.831377694,-7.919657215,-8.418900536,-7.825493448,-3.807241733,0.376243675,-3.536073589,2.945958293,3.051984541,-3.178889484,0.146927538,female_angry
-348.7538757,52.84412384,-30.38846207,-7.129701138,-20.07871437,-16.92804527,-16.92292404,-18.22766495,-18.91693497,-5.962356091,-11.65887451,-8.775035858,-10.24403572,-3.094671488,-1.237216592,-3.127066374,3.725418091,-1.764951825,-4.134317875,2.683236837,female_angry
-554.2554321,71.57249451,4.754649639,11.24899197,2.102261782,-6.547545433,-4.612511635,-17.75961876,-6.799837112,-1.544193864,-5.377628803,-6.558931828,-2.414623737,-0.837428749,-2.738781929,0.545953333,-1.645273805,-3.735873222,1.729026318,-6.545816898,female_sad
-433.5838523,32.34564349,7.813775106,5.435700274,-0.397779082,-3.934027487,-8.432961955,-10.88845266,-5.627667961,-3.781162413,-5.644181777,-6.436928154,-4.007830403,-2.782932703,-2.790289789,-2.047406873,-5.130743836,-2.510905863,-1.475232983,-6.587915226,female_sad
-614.0072021,66.21778107,2.439174652,11.20745659,-1.540511727,-5.839247704,-8.893968582,-15.04304314,-3.523755312,-0.515451968,-8.471815109,-5.751864433,-3.070363998,-1.254519105,-2.972813368,1.146794677,-6.034006119,-2.280751705,-2.191966057,-10.03119946,female_sad
-374.2466125,50.24220657,-10.3438921,-8.515618324,-3.737870693,-13.899827,-11.13893414,-12.95581818,-15.8341608,-2.816973448,-16.36972809,-13.38724232,-8.620331764,-11.22784042,-5.595897198,-5.347293854,-2.588712454,7.715845585,7.275674343,6.827477455,female_surprise
-224.4742032,25.00647515,-0.13953197,-5.062110117,-4.902139168,-6.997579039,-7.16303819,-8.528928785,-7.858883131,-6.023023676,-9.03031298,-8.966567556,-7.632056135,-6.995888543,-4.415796688,-2.548885386,-0.017314325,6.608199491,7.091758074,5.797322914,female_surprise
-420.059845,50.75823975,-12.62931824,-9.065415382,-5.905037403,-14.52212048,-14.1106863,-15.50121307,-16.20779419,-4.052886963,-19.35561562,-11.86417961,-9.848538399,-9.182439804,-3.202371359,-2.284682751,3.317676544,11.15610886,6.945913315,6.330758095,female_surprise
-273.0391235,49.16680145,-36.09397507,0.097337373,-24.88337708,-19.43099785,-16.52169037,-18.56325912,-20.10148811,-8.030150414,-14.10857105,-8.607561111,-11.18735218,-9.623225212,-3.709686279,-12.55536366,-1.354765296,4.059540749,-1.525897264,5.545415401,female_angry
-124.7114538,22.80037947,-7.907803939,-4.69103862,-8.401304118,-8.345673841,-5.768496485,-7.588857102,-7.286004209,-4.385774492,-4.651794287,-4.704054676,-4.552057307,-3.394699827,-1.806059355,-3.866609376,0.011266732,2.197860528,-0.517440284,0.968306369,female_angry
-326.7801514,46.07569122,-40.38776016,-3.126689434,-29.75679398,-18.52110672,-19.44873428,-19.59959793,-21.40147209,-7.60611248,-14.57488823,-6.945394993,-12.54152966,-7.167222977,-5.764888763,-10.12229824,4.51747179,3.042784929,-0.268934846,3.798215866,female_angry
-526.1879883,64.80258179,0.716575861,4.56925106,2.00779748,-6.514172077,-13.45012188,-24.11791801,-9.235396385,1.738962412,-11.28198433,-8.929060936,-4.498291492,-6.558844566,-0.419824034,-4.082265377,-8.10895443,-3.570901155,-5.141237259,-10.24157047,female_fear
-452.0949674,37.95944691,3.319278145,2.684330929,-2.001933416,-7.079114106,-13.87696233,-19.53893424,-9.856353392,-2.039600704,-9.796521293,-9.558454778,-5.721598247,-6.076860269,-3.269300018,-4.599965758,-7.869441295,-3.004649897,-4.705404989,-9.283306649,female_fear
-584.1621094,61.48466492,-1.604176641,5.21912241,-2.271492243,-8.475717545,-19.04321861,-24.00851822,-6.540349007,1.278383136,-13.00296688,-5.822553158,-5.232720375,-3.63025856,-0.622204006,-4.438166142,-7.037947655,-1.710445762,-8.376825333,-9.287144661,female_fear
-527.7861328,66.25563049,3.866203547,8.389467239,2.492272615,-3.45751524,-10.0298748,-19.6945591,-2.276662111,1.800177813,-10.93374729,-7.597881317,-1.607510448,-3.803912163,-0.927680314,-1.405743718,-6.761629105,-1.973200798,-3.06539011,-11.72443676,female_fear
-368.0213566,23.13370938,8.807379196,4.492169686,-0.988712591,-2.348209365,-7.524012958,-9.963254503,-4.554894428,-2.793648333,-8.001776164,-6.543972786,-3.979650252,-4.998339165,-2.806760276,-2.68337407,-5.195098355,-1.870483621,-3.832650348,-7.155079278,female_fear
-575.4994507,57.02840424,2.042523146,8.367248535,-2.171211243,-4.747135162,-15.68127918,-17.66609955,-0.74596101,-1.15739429,-13.7956419,-5.726466656,-3.528718948,-5.221819401,-3.085556984,-3.773855209,-8.004405022,-0.323512554,-8.185968399,-10.92953205,female_fear
-543.3117676,71.90524292,8.337162018,15.85081959,7.904696465,-5.106667519,-9.893151283,-25.5905323,-6.675787449,-7.640293121,-14.74280357,-2.491999865,-3.597700357,-6.542656422,2.766400576,-1.915019155,-6.554942608,-1.10870266,-5.35423851,-3.726808786,female_sad
-365.8909816,25.5106106,11.39106474,6.744429194,2.019799062,-2.139021707,-9.787944742,-14.21871266,-9.027312121,-6.605799084,-7.816939478,-4.606817127,-4.60991241,-3.741625168,-0.612900142,-2.009115222,-3.552645339,-2.593658807,-4.057374573,-5.037406604,female_sad
-599.4143677,72.12199402,9.138015747,17.39417267,4.468807697,-6.36163187,-16.60791779,-26.65919113,-5.289498806,-8.938350677,-11.96362495,0.747413695,-5.170289993,-3.613144398,4.474797249,-4.368412495,-5.986368656,-2.794505119,-6.781777382,-5.365979671,female_sad
-557.0551758,82.5670929,9.6835289,11.66079044,6.719797611,-5.909082413,-8.879325867,-22.43233299,-6.926925182,-3.250489473,-13.00037193,-5.668303967,-1.662848711,-4.879817963,-2.490898371,-2.831941605,-6.344724178,-1.867733598,-2.023435116,-7.007413864,female_sad
-454.5503347,41.12762417,11.06699653,5.513276431,2.10786509,-3.669682077,-12.07249761,-16.31026889,-7.751431589,-4.228782027,-11.31725266,-6.297024155,-3.014873705,-4.699213726,-2.679497005,-2.802887223,-6.267816595,-2.083516717,-3.799950431,-8.028843995,female_sad
-609.5951538,75.7653656,7.303977489,12.04008389,4.009304047,-6.179403782,-13.52014446,-21.85458565,-5.977717876,-4.002342701,-14.05010128,-2.503313065,-1.390192747,-2.531282187,-1.557240725,-2.928376675,-6.501355648,0.85690254,-4.815704346,-7.193169594,female_sad
-506.2461243,74.25123596,2.67945385,9.035012245,-0.248283952,-6.090090752,-9.983715057,-13.35792065,-7.722549915,1.216841817,-9.57219696,-6.16666317,-1.330724239,-3.883018732,-1.921552896,-3.522638321,-7.410656929,-4.332054615,-4.192811012,-5.575891018,female_surprise
-324.9735968,26.93991801,6.825619455,4.218458524,-3.505561149,-5.556305411,-6.203124032,-7.599337893,-6.118721353,-4.742675813,-7.025158876,-5.007068901,-3.004170511,-4.271909095,-4.296362401,-4.010166746,-4.930617318,-3.973697469,-3.938818646,-4.503565528,female_surprise
-573.9627075,75.00639343,1.895793796,9.376070976,-3.249321461,-7.089908123,-13.01138592,-14.41193962,-7.64691925,0.661421955,-12.22466183,-3.979776144,-1.655861497,-3.707549095,-2.394763708,-4.252159119,-6.02986145,-2.680638075,-5.306514263,-6.093004227,female_surprise
-522.9309082,88.68118286,-10.5017786,11.01008701,-2.241523266,-7.78996706,-8.616866112,-21.33200455,-4.735573292,-1.787457228,-11.37099075,-3.947879314,-0.804518282,-7.213572025,-2.18313241,-2.942891359,-4.580084801,-5.169913769,-3.531140566,-4.608547688,female_disgust
-354.7722715,30.17836209,5.160567821,1.76900385,-1.278312989,-5.331925469,-9.505796053,-9.915092033,-5.650358033,-3.361533871,-5.749780546,-4.24680983,-2.653700269,-3.778327589,-2.433535163,-2.15193667,-3.642600174,-3.236360088,-3.827636503,-4.531676227,female_disgust
-581.8500977,82.60494995,-12.14248753,10.59488583,-6.956614494,-7.754532814,-13.66841888,-20.78927803,-4.797926903,-3.383507967,-14.80774784,-2.396811962,-4.082252026,-7.406881332,-2.990019083,-3.947577477,-5.204515934,-3.049841404,-4.282460213,-6.185334682,female_disgust
-264.0099792,61.38245392,-34.63111115,10.199646,-16.03570175,-21.93313408,-12.19965076,-21.74948692,-12.45937347,-7.359973907,-14.45127487,-8.28523922,-6.058488846,-10.44609356,-4.575046062,-8.804656029,-7.747339249,-4.273254395,-6.247429848,1.395635128,female_angry
-228.4971025,49.5180307,-24.24649476,6.670448169,-12.46469975,-18.98802678,-11.42543073,-18.28833974,-11.27714852,-6.699549827,-11.99332145,-7.353219431,-5.168718946,-8.442639187,-4.174038859,-6.9013426,-6.937766468,-4.538739334,-4.503710115,0.361052914,female_angry
-313.021637,58.06179428,-38.13741302,9.447245598,-21.54533005,-21.90978241,-15.28766632,-22.41895485,-11.3926487,-7.699075699,-15.21191978,-6.667975903,-6.359593868,-9.956180573,-3.806905985,-7.975179195,-6.998783588,-4.374751091,-2.560465336,2.642927408,female_angry
-494.7175293,78.93862915,-11.1316185,15.76342392,10.58680439,-14.84048843,-12.86196136,-29.40117645,-8.528824806,-0.821239769,-12.62897778,-4.289306164,-0.239149392,-6.827768326,-1.782467365,-1.325522542,-5.778185844,-2.973110437,-5.898931503,-3.018766642,female_sad
-405.5943417,40.31321442,2.623401597,7.232850737,2.896749266,-7.892266424,-13.9445328,-18.65982575,-8.830413118,-4.436262377,-8.747681682,-5.474352684,-2.721485579,-5.926176494,-3.851582758,-2.419573165,-6.255601374,-3.853560815,-3.905964649,-5.416636518,female_sad
-548.4772949,74.80623627,-15.47685051,17.19572067,4.627511024,-16.65735245,-19.48545456,-31.15899086,-5.184465408,-1.197172165,-12.12825489,-1.086622715,-2.78604126,-7.011338234,1.008251548,-1.648110151,-5.242854595,-4.003488064,-6.37532568,-4.218891144,female_sad
-389.6208496,85.36773682,-20.74031067,2.867677689,-7.737942696,-11.18410397,-19.03056908,-25.44171524,-11.13018894,-3.90388751,-15.02370548,-1.448344946,-2.741601944,-10.73928452,-4.039595604,-5.347329617,-11.27834034,-7.795516014,-6.003362656,-10.49321175,female_angry
-279.9314377,39.34625174,3.692737965,-1.540682113,-3.840721065,-6.055435394,-14.32664009,-14.32558385,-8.187379696,-6.398920345,-6.943020886,-2.428649601,-2.358178307,-5.662055565,-5.108222901,-3.919308803,-6.550577285,-3.853347949,-4.928033981,-6.930884249,female_angry
-448.7019043,84.05941772,-24.25568581,0.835545063,-11.80967522,-11.58886242,-26.66751671,-25.97094536,-11.13229084,-4.49305439,-14.95902061,2.632838964,-5.761076927,-9.57649231,-5.435313225,-6.139522552,-13.57235432,-5.729947567,-7.616771698,-11.08473587,female_angry
-553.3875122,68.44658661,-0.584869564,7.672393799,-0.036652848,-0.738346398,-10.22275543,-17.70515633,-0.858453453,3.990735054,-7.878122807,-1.646523952,-1.268912196,0.566996634,2.861243725,1.107663274,-5.860464573,-5.762329578,-4.201116562,-8.387471199,female_fear
-398.9462856,25.01954346,4.584127506,4.069303102,-2.377685794,-3.431365592,-7.212830747,-8.158199771,-2.229764201,-2.18782104,-7.299816294,-3.705135868,-3.055201391,-3.174761348,-1.627181168,-2.724989217,-4.737416279,-3.11652768,-4.058406329,-6.157948278,female_fear
-605.5827637,57.12232971,-3.19138217,7.902767658,-3.159667253,-2.654513121,-12.83262634,-15.32025623,0.557201684,1.681220651,-9.232121468,0.308247477,-3.332690477,1.740546465,2.935839415,-1.44217205,-7.769860268,-4.082045555,-5.632808208,-6.930647373,female_fear
-387.0725403,68.15254211,-27.25244141,5.593245983,-9.483366966,-18.52529716,-16.44915199,-27.28639984,-5.183896542,-7.215703487,-23.3633213,-2.428195238,-13.46300697,-12.0482254,1.983092427,-13.17185211,-9.586145401,-8.600205421,-4.91535902,-5.981701851,female_disgust
-265.132851,30.97173765,-2.066246983,0.123063885,-3.609252188,-7.141490238,-13.00811555,-12.856661,-5.091640923,-5.96162918,-11.01919509,-4.592418134,-7.079870716,-6.352930111,-1.263545635,-6.422066208,-8.573906672,-4.99165103,-5.251429087,-5.227283653,female_disgust
-440.5017395,63.4882164,-30.87964058,4.938562393,-11.31293774,-17.31310844,-22.2195282,-24.20822716,-4.094669819,-8.755705833,-24.27409172,0.830565214,-16.99018097,-4.463870525,-0.378494114,-14.62447643,-9.267979622,-6.747913361,-5.29310894,-5.036236763,female_disgust
-499.8473816,55.47854233,-3.156107903,8.470788002,1.317315936,-9.431092262,-10.82133675,-11.78324604,-2.784983635,-2.144623041,-11.96613026,-4.314605236,-6.270176411,-5.112870216,1.510944963,-3.674948692,-6.420167923,2.655917645,-0.78862077,-0.427905083,female_surprise
-393.1648771,32.76400723,1.24768996,4.015018585,-2.921042379,-8.519549198,-10.69606402,-8.968277024,-3.678207844,-5.354649072,-10.27998385,-6.637118895,-6.307834325,-5.938595976,-1.445409256,-4.435406692,-6.053854648,1.2617124,-1.262811365,-1.145075228,female_surprise
-560.4954834,52.62268066,-5.006372929,8.332415581,-2.934551477,-11.00765896,-13.49534702,-12.03512955,-2.561318636,-5.086837292,-14.43502045,-4.742366314,-9.545225143,-3.476832151,0.662819862,-6.045716286,-4.672434807,3.151547194,-2.92097044,0.492681593,female_surprise
-370.1621704,53.30021286,-22.67216682,4.187399864,-7.825164318,-20.88744926,-15.71147346,-24.03234482,-18.13710022,-3.149597168,-15.69611645,-16.06554794,-1.744272351,-12.31336212,-4.687173843,-5.332404613,-14.53165436,3.296198845,3.301794529,8.088507652,female_fear
-240.957032,23.68765445,-2.188756093,0.340772807,-5.776926314,-9.32733018,-8.489010833,-10.14046786,-9.181931199,-3.522239467,-8.386094189,-7.541324641,-4.163340457,-6.063971362,-5.077598964,-6.352242697,-8.331262629,0.033462666,4.158243801,6.107816092,female_fear
-423.5810852,49.54059982,-26.16074181,3.104686737,-11.10066986,-20.37046242,-19.79351425,-25.18015289,-16.73376656,-2.67112112,-18.95067024,-12.14518547,-3.220193148,-12.57837772,-4.357586384,-10.22482967,-10.36924171,8.832789421,4.990436077,11.71434879,female_fear
-366.6749878,51.7607193,-23.94106865,-4.775699615,-13.67559338,-19.40241432,-15.92306423,-17.91196632,-14.12485981,-2.409194469,-18.06719398,-8.678287506,-10.26629829,-11.50759029,-5.062106609,-11.06987953,-7.743002892,-5.90747261,-5.124612331,-5.319378853,female_disgust
-211.7941434,23.11978968,0.434455009,-3.081140029,-3.565882816,-6.693739091,-8.284253957,-6.206263478,-4.892198052,-0.99167622,-5.319892296,-5.206372574,-4.15159622,-6.101988297,-3.883309601,-5.003204419,-3.719282714,-3.10439181,-3.39114826,-3.874709113,female_disgust
-418.8155212,50.77258682,-25.67588997,-5.642896175,-17.33589363,-19.54064369,-19.60674858,-18.19693947,-13.76603794,-1.847062826,-22.00484467,-7.50693655,-14.40487003,-10.05819035,-7.050994873,-10.7507906,-6.272060394,-4.904919147,-5.324768543,-3.636071682,female_disgust
-359.2718201,58.23752594,-33.32655716,10.77729702,-9.562790871,-21.31839943,-18.09860039,-19.76996994,-7.884347439,-7.926073074,-22.22569656,-6.878575802,-8.164079666,-14.01003265,-2.990454674,-11.5946455,-12.93104458,-5.577970028,-8.340477943,-1.283441305,female_disgust
-250.8484812,26.71037961,-9.472143543,4.111710192,-2.713743854,-10.05915802,-11.58148241,-9.835452233,-4.290953232,-6.068138455,-12.23399275,-4.207422,-4.489241872,-8.11504737,-3.934064883,-7.494515932,-9.991554395,-5.783223208,-4.027244986,-1.440452387,female_disgust
-418.9725647,52.55088425,-36.69268036,11.99991131,-12.04391861,-19.54446602,-19.71949959,-18.58469963,-7.756174088,-9.748587608,-23.27711868,-3.332495451,-13.0745573,-12.91275692,-4.81400013,-15.24657154,-11.36103153,-5.458864212,-5.545758247,3.844748735,female_disgust
-484.5898438,63.95319366,-10.68606377,7.394451618,2.599018574,-8.689549446,-14.19665623,-23.58304787,-8.462281227,2.986537218,-11.63009262,-7.318356514,0.54852891,-4.766364098,0.35958463,-0.782296062,-9.464014053,-5.512127399,-5.657776833,-6.751678467,female_fear
-442.1373586,46.46840542,-6.185706512,5.465476663,-0.174502404,-8.592613249,-12.21095924,-19.08454687,-8.647004047,-0.997967424,-12.44592838,-8.422287456,-1.168298719,-5.381985361,-1.490143234,-2.854378312,-8.532694274,-5.166931742,-5.314701853,-5.804674244,female_fear
-543.3179321,60.62826538,-11.57274628,8.332510948,-0.194990143,-10.22171402,-18.3144989,-24.32107925,-6.550100803,0.746611118,-14.58991146,-4.378085136,0.251550972,-4.303593636,1.709974051,-3.699196577,-11.30786705,-5.963363647,-7.317870617,-6.640904903,female_fear
-371.515686,53.92728043,-7.51044035,-1.839248896,-4.334216118,-10.54940128,-12.83499241,-15.40650177,-13.31311226,-0.907853007,-13.76827431,-12.54413891,-6.576528549,-9.071293831,-5.237418652,-8.290671349,-9.842237473,-4.367651939,-2.647886753,-4.339054585,female_surprise
-273.0088033,32.6436064,-0.541006407,-1.919541078,-4.307481922,-7.738470608,-12.11192969,-12.55268751,-9.124670275,-3.895433422,-10.42884401,-11.69381665,-7.142993471,-6.73306893,-5.634059059,-7.030508422,-8.681705257,-4.313071786,-2.111218857,-3.360672388,female_surprise
-444.9320374,58.06008148,-9.111744881,-2.030395031,-6.635127544,-10.49346638,-16.8552475,-17.38698196,-12.09971142,0.655988216,-15.70855236,-8.652096748,-6.116168499,-5.956802845,-3.778882265,-8.785678864,-11.28961182,-4.417476177,-3.999836683,-4.507868767,female_surprise
-498.1101379,91.61695099,-15.41358662,14.02444935,-2.520239592,-9.911034584,-14.60517406,-22.12770653,-0.779548228,-3.737858295,-18.24132156,-1.308786631,-3.357245207,-6.854076862,-2.983496666,-7.217457294,-5.655450344,-6.158302784,-5.771069527,-6.128567696,female_disgust
-362.0450036,34.08191252,4.763563422,3.251198439,-1.732774452,-6.242744421,-12.66464907,-12.29181295,-5.164791568,-4.510758956,-9.292031184,-3.842425882,-1.991679876,-4.324419507,-3.844615431,-4.255135837,-5.443929345,-5.104343653,-6.000070958,-6.554906828,female_disgust
-548.6561279,86.16530609,-17.62069321,13.12130737,-7.435693264,-11.08210182,-20.6170063,-20.25556946,0.279137611,-6.075686455,-18.99297714,2.877906322,-5.437187195,-4.922061443,-4.153430462,-6.736011505,-7.412222862,-6.709854603,-6.349580765,-7.063204288,female_disgust
-367.9325562,52.3218689,-26.30755424,2.919394016,-6.357813358,-19.92140388,-17.99126053,-21.554739,-13.66518307,-1.063578129,-15.39965153,-11.37239838,-1.388284445,-10.64208984,-4.947269917,-3.177535057,-11.7400322,0.41577813,-2.294584513,0.664898932,female_fear
-211.2739097,20.65053511,-1.426081957,-0.856236908,-5.18318538,-7.980165914,-8.32328168,-8.305442331,-5.679253835,-3.538051509,-6.432700302,-6.047194663,-3.358675666,-5.170801262,-3.797362758,-3.941639241,-5.687982757,-0.854502325,1.415190482,1.725023335,female_fear
-432.3876343,49.67316437,-29.69114494,3.006913424,-9.475437164,-20.12139511,-19.21506119,-20.86095619,-10.17993927,-1.819983721,-18.72147751,-6.954852104,-2.930461407,-10.58987713,-4.152409554,-7.167673111,-10.17859268,3.710018873,-1.064605594,5.362051487,female_fear
-390.9280701,89.06912231,-25.07862282,8.745192528,-12.29036045,-12.52961826,-16.4320488,-27.85831451,-1.63398087,-9.777799606,-13.53745651,-0.651660264,-8.79287529,-8.359884262,-2.777706385,-9.320110321,-6.577825546,-7.759405136,-4.86191082,-7.464406967,female_angry
